exported_image,exported_label,split,original_stem_with_rf,original_image,original_path
train__NewGunDataset1869_png.jpg,train__NewGunDataset1869_png.txt,train,NewGunDataset1869_png.rf.3a0de7597446b9a4fa4a0bb39fd604ec,NewGunDataset1869_png.rf.3a0de7597446b9a4fa4a0bb39fd604ec.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset1869_png.rf.3a0de7597446b9a4fa4a0bb39fd604ec.jpg
train__NewGunDataset1896_png.jpg,train__NewGunDataset1896_png.txt,train,NewGunDataset1896_png.rf.6c40155e488bb8e223a8948fb5e64a62,NewGunDataset1896_png.rf.6c40155e488bb8e223a8948fb5e64a62.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset1896_png.rf.6c40155e488bb8e223a8948fb5e64a62.jpg
train__NewGunDataset2356_png.jpg,train__NewGunDataset2356_png.txt,train,NewGunDataset2356_png.rf.28598aa8e471d12681f6ac0abaeed689,NewGunDataset2356_png.rf.28598aa8e471d12681f6ac0abaeed689.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset2356_png.rf.28598aa8e471d12681f6ac0abaeed689.jpg
train__NewGunDataset2419_png.jpg,train__NewGunDataset2419_png.txt,train,NewGunDataset2419_png.rf.69c6dd4a66ddc62cf778396536f30370,NewGunDataset2419_png.rf.69c6dd4a66ddc62cf778396536f30370.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset2419_png.rf.69c6dd4a66ddc62cf778396536f30370.jpg
train__NewGunDataset2446_png.jpg,train__NewGunDataset2446_png.txt,train,NewGunDataset2446_png.rf.8232ab52eab05192c5788d296da86874,NewGunDataset2446_png.rf.8232ab52eab05192c5788d296da86874.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset2446_png.rf.8232ab52eab05192c5788d296da86874.jpg
train__NewGunDataset2568_png.jpg,train__NewGunDataset2568_png.txt,train,NewGunDataset2568_png.rf.11c036e7ec596852eefb5d27addb6c0c,NewGunDataset2568_png.rf.11c036e7ec596852eefb5d27addb6c0c.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset2568_png.rf.11c036e7ec596852eefb5d27addb6c0c.jpg
train__NewGunDataset264_png.jpg,train__NewGunDataset264_png.txt,train,NewGunDataset264_png.rf.63f60bd6e3eeac166239b3ed36293c77,NewGunDataset264_png.rf.63f60bd6e3eeac166239b3ed36293c77.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset264_png.rf.63f60bd6e3eeac166239b3ed36293c77.jpg
train__NewGunDataset2866_png.jpg,train__NewGunDataset2866_png.txt,train,NewGunDataset2866_png.rf.cb4c0251d4f8fae08d90c2b8f349e7ad,NewGunDataset2866_png.rf.cb4c0251d4f8fae08d90c2b8f349e7ad.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset2866_png.rf.cb4c0251d4f8fae08d90c2b8f349e7ad.jpg
train__NewGunDataset2914_png.jpg,train__NewGunDataset2914_png.txt,train,NewGunDataset2914_png.rf.1bec410dca41c8b5d97ffe6e107da830,NewGunDataset2914_png.rf.1bec410dca41c8b5d97ffe6e107da830.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset2914_png.rf.1bec410dca41c8b5d97ffe6e107da830.jpg
train__NewGunDataset3020_png.jpg,train__NewGunDataset3020_png.txt,train,NewGunDataset3020_png.rf.8d7b2e62b7da5e1a5c900b53f4b6c2a4,NewGunDataset3020_png.rf.8d7b2e62b7da5e1a5c900b53f4b6c2a4.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3020_png.rf.8d7b2e62b7da5e1a5c900b53f4b6c2a4.jpg
train__NewGunDataset3051_png.jpg,train__NewGunDataset3051_png.txt,train,NewGunDataset3051_png.rf.05cdeaac1d26637059b9128041da4260,NewGunDataset3051_png.rf.05cdeaac1d26637059b9128041da4260.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3051_png.rf.05cdeaac1d26637059b9128041da4260.jpg
train__NewGunDataset3052_png.jpg,train__NewGunDataset3052_png.txt,train,NewGunDataset3052_png.rf.f706f90798aaf54b793485610a25c71d,NewGunDataset3052_png.rf.f706f90798aaf54b793485610a25c71d.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3052_png.rf.f706f90798aaf54b793485610a25c71d.jpg
train__NewGunDataset3135_png.jpg,train__NewGunDataset3135_png.txt,train,NewGunDataset3135_png.rf.3f8ff81a6d394949bea1eef63e36ecc3,NewGunDataset3135_png.rf.3f8ff81a6d394949bea1eef63e36ecc3.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3135_png.rf.3f8ff81a6d394949bea1eef63e36ecc3.jpg
train__NewGunDataset3137_png.jpg,train__NewGunDataset3137_png.txt,train,NewGunDataset3137_png.rf.156092e6f73cc58d14298907ff282a14,NewGunDataset3137_png.rf.156092e6f73cc58d14298907ff282a14.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3137_png.rf.156092e6f73cc58d14298907ff282a14.jpg
train__NewGunDataset3144_png.jpg,train__NewGunDataset3144_png.txt,train,NewGunDataset3144_png.rf.f90ae0bb0467b30ffcb62d4bcc95876e,NewGunDataset3144_png.rf.f90ae0bb0467b30ffcb62d4bcc95876e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3144_png.rf.f90ae0bb0467b30ffcb62d4bcc95876e.jpg
train__NewGunDataset3147_png.jpg,train__NewGunDataset3147_png.txt,train,NewGunDataset3147_png.rf.ed902d4966b2f1cbef31d9632aa0ba94,NewGunDataset3147_png.rf.ed902d4966b2f1cbef31d9632aa0ba94.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3147_png.rf.ed902d4966b2f1cbef31d9632aa0ba94.jpg
train__NewGunDataset3290_png.jpg,train__NewGunDataset3290_png.txt,train,NewGunDataset3290_png.rf.9c3ea0f20234155d512d8168061c63b2,NewGunDataset3290_png.rf.9c3ea0f20234155d512d8168061c63b2.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3290_png.rf.9c3ea0f20234155d512d8168061c63b2.jpg
train__NewGunDataset3387_png.jpg,train__NewGunDataset3387_png.txt,train,NewGunDataset3387_png.rf.9f8e7cef62a6f08cf56c7958464c93aa,NewGunDataset3387_png.rf.9f8e7cef62a6f08cf56c7958464c93aa.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3387_png.rf.9f8e7cef62a6f08cf56c7958464c93aa.jpg
train__NewGunDataset3412_png.jpg,train__NewGunDataset3412_png.txt,train,NewGunDataset3412_png.rf.498652ef329e2e6673d60805e7cfb6fd,NewGunDataset3412_png.rf.498652ef329e2e6673d60805e7cfb6fd.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3412_png.rf.498652ef329e2e6673d60805e7cfb6fd.jpg
train__NewGunDataset3444_png.jpg,train__NewGunDataset3444_png.txt,train,NewGunDataset3444_png.rf.dc4dd9ffa59a95dd9ef46b1ad8ecf3af,NewGunDataset3444_png.rf.dc4dd9ffa59a95dd9ef46b1ad8ecf3af.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3444_png.rf.dc4dd9ffa59a95dd9ef46b1ad8ecf3af.jpg
train__NewGunDataset3470_png.jpg,train__NewGunDataset3470_png.txt,train,NewGunDataset3470_png.rf.03c241df4b00075ee715da07ca84301c,NewGunDataset3470_png.rf.03c241df4b00075ee715da07ca84301c.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3470_png.rf.03c241df4b00075ee715da07ca84301c.jpg
train__NewGunDataset3481_png.jpg,train__NewGunDataset3481_png.txt,train,NewGunDataset3481_png.rf.afc82afd4f317c5759daea7a2b4e793a,NewGunDataset3481_png.rf.afc82afd4f317c5759daea7a2b4e793a.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3481_png.rf.afc82afd4f317c5759daea7a2b4e793a.jpg
train__NewGunDataset3486_png.jpg,train__NewGunDataset3486_png.txt,train,NewGunDataset3486_png.rf.310dc9721468e5ca7aa88a5bafef6bcc,NewGunDataset3486_png.rf.310dc9721468e5ca7aa88a5bafef6bcc.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3486_png.rf.310dc9721468e5ca7aa88a5bafef6bcc.jpg
train__NewGunDataset3668_png.jpg,train__NewGunDataset3668_png.txt,train,NewGunDataset3668_png.rf.6cbd7f4942a22fbfd7ad81bd215f5f3d,NewGunDataset3668_png.rf.6cbd7f4942a22fbfd7ad81bd215f5f3d.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3668_png.rf.6cbd7f4942a22fbfd7ad81bd215f5f3d.jpg
train__NewGunDataset3704_png.jpg,train__NewGunDataset3704_png.txt,train,NewGunDataset3704_png.rf.27619bfcbc23f27fd5d28e573dae2bd9,NewGunDataset3704_png.rf.27619bfcbc23f27fd5d28e573dae2bd9.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3704_png.rf.27619bfcbc23f27fd5d28e573dae2bd9.jpg
train__NewGunDataset3711_png.jpg,train__NewGunDataset3711_png.txt,train,NewGunDataset3711_png.rf.52c6e12fd515626c8e2619cf99b1a060,NewGunDataset3711_png.rf.52c6e12fd515626c8e2619cf99b1a060.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3711_png.rf.52c6e12fd515626c8e2619cf99b1a060.jpg
train__NewGunDataset3735_png.jpg,train__NewGunDataset3735_png.txt,train,NewGunDataset3735_png.rf.ead0929e56547701223e37390179d523,NewGunDataset3735_png.rf.ead0929e56547701223e37390179d523.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3735_png.rf.ead0929e56547701223e37390179d523.jpg
train__NewGunDataset3750_png.jpg,train__NewGunDataset3750_png.txt,train,NewGunDataset3750_png.rf.5c3a7b023196b5cc2091643209a5538c,NewGunDataset3750_png.rf.5c3a7b023196b5cc2091643209a5538c.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3750_png.rf.5c3a7b023196b5cc2091643209a5538c.jpg
train__NewGunDataset3881_png.jpg,train__NewGunDataset3881_png.txt,train,NewGunDataset3881_png.rf.ddfef7cc73aa4478bdc0a35a6541ad39,NewGunDataset3881_png.rf.ddfef7cc73aa4478bdc0a35a6541ad39.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3881_png.rf.ddfef7cc73aa4478bdc0a35a6541ad39.jpg
train__NewGunDataset3929_png.jpg,train__NewGunDataset3929_png.txt,train,NewGunDataset3929_png.rf.a371d2d702ea51bf023735a91ff312b3,NewGunDataset3929_png.rf.a371d2d702ea51bf023735a91ff312b3.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3929_png.rf.a371d2d702ea51bf023735a91ff312b3.jpg
train__NewGunDataset3930_png.jpg,train__NewGunDataset3930_png.txt,train,NewGunDataset3930_png.rf.9e19ce484d9bda485c40a9a96941bcca,NewGunDataset3930_png.rf.9e19ce484d9bda485c40a9a96941bcca.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3930_png.rf.9e19ce484d9bda485c40a9a96941bcca.jpg
train__NewGunDataset3932_png.jpg,train__NewGunDataset3932_png.txt,train,NewGunDataset3932_png.rf.941ca458afa88da6492c7bbf0aea400d,NewGunDataset3932_png.rf.941ca458afa88da6492c7bbf0aea400d.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3932_png.rf.941ca458afa88da6492c7bbf0aea400d.jpg
train__NewGunDataset3933_png.jpg,train__NewGunDataset3933_png.txt,train,NewGunDataset3933_png.rf.d0bac0271596e176e9eddea8a4cbc223,NewGunDataset3933_png.rf.d0bac0271596e176e9eddea8a4cbc223.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3933_png.rf.d0bac0271596e176e9eddea8a4cbc223.jpg
train__NewGunDataset3934_png.jpg,train__NewGunDataset3934_png.txt,train,NewGunDataset3934_png.rf.e571d7badd80ca57f3b815e7b3603282,NewGunDataset3934_png.rf.e571d7badd80ca57f3b815e7b3603282.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3934_png.rf.e571d7badd80ca57f3b815e7b3603282.jpg
train__NewGunDataset3961_png.jpg,train__NewGunDataset3961_png.txt,train,NewGunDataset3961_png.rf.6584b4cb55a2552a458214970a41cefd,NewGunDataset3961_png.rf.6584b4cb55a2552a458214970a41cefd.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset3961_png.rf.6584b4cb55a2552a458214970a41cefd.jpg
train__NewGunDataset4217_png.jpg,train__NewGunDataset4217_png.txt,train,NewGunDataset4217_png.rf.a1f7d888c2f8e51c2e244998d4d8a6e1,NewGunDataset4217_png.rf.a1f7d888c2f8e51c2e244998d4d8a6e1.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4217_png.rf.a1f7d888c2f8e51c2e244998d4d8a6e1.jpg
train__NewGunDataset4276_png.jpg,train__NewGunDataset4276_png.txt,train,NewGunDataset4276_png.rf.a1d822772a4f6aad1cad427e7e36639e,NewGunDataset4276_png.rf.a1d822772a4f6aad1cad427e7e36639e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4276_png.rf.a1d822772a4f6aad1cad427e7e36639e.jpg
train__NewGunDataset4310_png.jpg,train__NewGunDataset4310_png.txt,train,NewGunDataset4310_png.rf.acc6184eb2a3d51e8c98e285921ad28a,NewGunDataset4310_png.rf.acc6184eb2a3d51e8c98e285921ad28a.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4310_png.rf.acc6184eb2a3d51e8c98e285921ad28a.jpg
train__NewGunDataset4336_png.jpg,train__NewGunDataset4336_png.txt,train,NewGunDataset4336_png.rf.e3139ae8bf7bb2fdbbc6e9fe37e9ab54,NewGunDataset4336_png.rf.e3139ae8bf7bb2fdbbc6e9fe37e9ab54.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4336_png.rf.e3139ae8bf7bb2fdbbc6e9fe37e9ab54.jpg
train__NewGunDataset4423_png.jpg,train__NewGunDataset4423_png.txt,train,NewGunDataset4423_png.rf.5983fd44cdc14af1cb1b98f58befcd98,NewGunDataset4423_png.rf.5983fd44cdc14af1cb1b98f58befcd98.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4423_png.rf.5983fd44cdc14af1cb1b98f58befcd98.jpg
train__NewGunDataset4449_png.jpg,train__NewGunDataset4449_png.txt,train,NewGunDataset4449_png.rf.35d9937f4b3f58edd9e78045b86e3cb7,NewGunDataset4449_png.rf.35d9937f4b3f58edd9e78045b86e3cb7.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4449_png.rf.35d9937f4b3f58edd9e78045b86e3cb7.jpg
train__NewGunDataset4458_png.jpg,train__NewGunDataset4458_png.txt,train,NewGunDataset4458_png.rf.8e05c068209db686721487074a43ad1e,NewGunDataset4458_png.rf.8e05c068209db686721487074a43ad1e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4458_png.rf.8e05c068209db686721487074a43ad1e.jpg
train__NewGunDataset4459_png.jpg,train__NewGunDataset4459_png.txt,train,NewGunDataset4459_png.rf.bf1d58046d32a9dc7e4948e3c12d3109,NewGunDataset4459_png.rf.bf1d58046d32a9dc7e4948e3c12d3109.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4459_png.rf.bf1d58046d32a9dc7e4948e3c12d3109.jpg
train__NewGunDataset4503_png.jpg,train__NewGunDataset4503_png.txt,train,NewGunDataset4503_png.rf.8198867fb302924c4c722772dc0e311b,NewGunDataset4503_png.rf.8198867fb302924c4c722772dc0e311b.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4503_png.rf.8198867fb302924c4c722772dc0e311b.jpg
train__NewGunDataset4504_png.jpg,train__NewGunDataset4504_png.txt,train,NewGunDataset4504_png.rf.0881bde069e3363df811137a31c1e494,NewGunDataset4504_png.rf.0881bde069e3363df811137a31c1e494.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4504_png.rf.0881bde069e3363df811137a31c1e494.jpg
train__NewGunDataset4505_png.jpg,train__NewGunDataset4505_png.txt,train,NewGunDataset4505_png.rf.f676a8c5632299220ac184b4e66d6ca5,NewGunDataset4505_png.rf.f676a8c5632299220ac184b4e66d6ca5.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4505_png.rf.f676a8c5632299220ac184b4e66d6ca5.jpg
train__NewGunDataset4517_png.jpg,train__NewGunDataset4517_png.txt,train,NewGunDataset4517_png.rf.b15e2353a0c427cbcb517e578a7deae9,NewGunDataset4517_png.rf.b15e2353a0c427cbcb517e578a7deae9.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4517_png.rf.b15e2353a0c427cbcb517e578a7deae9.jpg
train__NewGunDataset45_png.jpg,train__NewGunDataset45_png.txt,train,NewGunDataset45_png.rf.beba0b98b4ab2caba3532913e1e02367,NewGunDataset45_png.rf.beba0b98b4ab2caba3532913e1e02367.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset45_png.rf.beba0b98b4ab2caba3532913e1e02367.jpg
train__NewGunDataset4615_png.jpg,train__NewGunDataset4615_png.txt,train,NewGunDataset4615_png.rf.2afd1bec4979a98879a0fa66660c50d6,NewGunDataset4615_png.rf.2afd1bec4979a98879a0fa66660c50d6.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4615_png.rf.2afd1bec4979a98879a0fa66660c50d6.jpg
train__NewGunDataset4795_png.jpg,train__NewGunDataset4795_png.txt,train,NewGunDataset4795_png.rf.99dcc3786d7721903c39d93dd40eb072,NewGunDataset4795_png.rf.99dcc3786d7721903c39d93dd40eb072.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4795_png.rf.99dcc3786d7721903c39d93dd40eb072.jpg
train__NewGunDataset4853_png.jpg,train__NewGunDataset4853_png.txt,train,NewGunDataset4853_png.rf.806beb3642875547b89db7acf7c605a5,NewGunDataset4853_png.rf.806beb3642875547b89db7acf7c605a5.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4853_png.rf.806beb3642875547b89db7acf7c605a5.jpg
train__NewGunDataset4854_png.jpg,train__NewGunDataset4854_png.txt,train,NewGunDataset4854_png.rf.3403e8295baecb608c390f550a2351cb,NewGunDataset4854_png.rf.3403e8295baecb608c390f550a2351cb.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4854_png.rf.3403e8295baecb608c390f550a2351cb.jpg
train__NewGunDataset4855_png.jpg,train__NewGunDataset4855_png.txt,train,NewGunDataset4855_png.rf.b84a9ea4bf4186356003a0fdf34b1f43,NewGunDataset4855_png.rf.b84a9ea4bf4186356003a0fdf34b1f43.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4855_png.rf.b84a9ea4bf4186356003a0fdf34b1f43.jpg
train__NewGunDataset4865_png.jpg,train__NewGunDataset4865_png.txt,train,NewGunDataset4865_png.rf.f9f6f7053db849b629a14288f5179fba,NewGunDataset4865_png.rf.f9f6f7053db849b629a14288f5179fba.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4865_png.rf.f9f6f7053db849b629a14288f5179fba.jpg
train__NewGunDataset4882_png.jpg,train__NewGunDataset4882_png.txt,train,NewGunDataset4882_png.rf.3d6b8362deac1f2d8499b5c829302b14,NewGunDataset4882_png.rf.3d6b8362deac1f2d8499b5c829302b14.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4882_png.rf.3d6b8362deac1f2d8499b5c829302b14.jpg
train__NewGunDataset4883_png.jpg,train__NewGunDataset4883_png.txt,train,NewGunDataset4883_png.rf.4e5836787899a11a998d71e31681676d,NewGunDataset4883_png.rf.4e5836787899a11a998d71e31681676d.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4883_png.rf.4e5836787899a11a998d71e31681676d.jpg
train__NewGunDataset4885_png.jpg,train__NewGunDataset4885_png.txt,train,NewGunDataset4885_png.rf.7109e93bccf5bcb3130c2c0db38bd672,NewGunDataset4885_png.rf.7109e93bccf5bcb3130c2c0db38bd672.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4885_png.rf.7109e93bccf5bcb3130c2c0db38bd672.jpg
train__NewGunDataset4889_png.jpg,train__NewGunDataset4889_png.txt,train,NewGunDataset4889_png.rf.e450c66b6849bb5e7d43f0b296b99bf6,NewGunDataset4889_png.rf.e450c66b6849bb5e7d43f0b296b99bf6.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4889_png.rf.e450c66b6849bb5e7d43f0b296b99bf6.jpg
train__NewGunDataset4950_png.jpg,train__NewGunDataset4950_png.txt,train,NewGunDataset4950_png.rf.6d73168b07e42d6a57cfd784cec0e037,NewGunDataset4950_png.rf.6d73168b07e42d6a57cfd784cec0e037.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4950_png.rf.6d73168b07e42d6a57cfd784cec0e037.jpg
train__NewGunDataset4955_png.jpg,train__NewGunDataset4955_png.txt,train,NewGunDataset4955_png.rf.4c21de1bc8bebba0e451816c12e887c1,NewGunDataset4955_png.rf.4c21de1bc8bebba0e451816c12e887c1.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset4955_png.rf.4c21de1bc8bebba0e451816c12e887c1.jpg
train__NewGunDataset5039_jpg.jpg,train__NewGunDataset5039_jpg.txt,train,NewGunDataset5039_jpg.rf.87465a7cdb3347e9ebffe5e390815d8c,NewGunDataset5039_jpg.rf.87465a7cdb3347e9ebffe5e390815d8c.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset5039_jpg.rf.87465a7cdb3347e9ebffe5e390815d8c.jpg
train__NewGunDataset5088_png.jpg,train__NewGunDataset5088_png.txt,train,NewGunDataset5088_png.rf.24bbc0d751d2b1734f0e6ccab962591e,NewGunDataset5088_png.rf.24bbc0d751d2b1734f0e6ccab962591e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset5088_png.rf.24bbc0d751d2b1734f0e6ccab962591e.jpg
train__NewGunDataset5143_png.jpg,train__NewGunDataset5143_png.txt,train,NewGunDataset5143_png.rf.e55aceb2d536e01e02f02c5ea8d12316,NewGunDataset5143_png.rf.e55aceb2d536e01e02f02c5ea8d12316.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset5143_png.rf.e55aceb2d536e01e02f02c5ea8d12316.jpg
train__NewGunDataset5182_png.jpg,train__NewGunDataset5182_png.txt,train,NewGunDataset5182_png.rf.9a985874dd91c10ee425d50ca5e68216,NewGunDataset5182_png.rf.9a985874dd91c10ee425d50ca5e68216.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset5182_png.rf.9a985874dd91c10ee425d50ca5e68216.jpg
train__NewGunDataset5184_png.jpg,train__NewGunDataset5184_png.txt,train,NewGunDataset5184_png.rf.bc633151232c3684a4801a48e9f9e815,NewGunDataset5184_png.rf.bc633151232c3684a4801a48e9f9e815.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset5184_png.rf.bc633151232c3684a4801a48e9f9e815.jpg
train__NewGunDataset5259_png.jpg,train__NewGunDataset5259_png.txt,train,NewGunDataset5259_png.rf.45ea7cf18faf0c9d159a847799a6dab7,NewGunDataset5259_png.rf.45ea7cf18faf0c9d159a847799a6dab7.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset5259_png.rf.45ea7cf18faf0c9d159a847799a6dab7.jpg
train__NewGunDataset5290_png.jpg,train__NewGunDataset5290_png.txt,train,NewGunDataset5290_png.rf.cfd33d8912f745dcd3ead38db798b4eb,NewGunDataset5290_png.rf.cfd33d8912f745dcd3ead38db798b4eb.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset5290_png.rf.cfd33d8912f745dcd3ead38db798b4eb.jpg
train__NewGunDataset5370_png.jpg,train__NewGunDataset5370_png.txt,train,NewGunDataset5370_png.rf.75cb5816ff5e43775caddf67e1143239,NewGunDataset5370_png.rf.75cb5816ff5e43775caddf67e1143239.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset5370_png.rf.75cb5816ff5e43775caddf67e1143239.jpg
train__NewGunDataset5377_png.jpg,train__NewGunDataset5377_png.txt,train,NewGunDataset5377_png.rf.461d8dfbd0810aa5f0da5a8803cda576,NewGunDataset5377_png.rf.461d8dfbd0810aa5f0da5a8803cda576.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset5377_png.rf.461d8dfbd0810aa5f0da5a8803cda576.jpg
train__NewGunDataset5466_png.jpg,train__NewGunDataset5466_png.txt,train,NewGunDataset5466_png.rf.b22f96c5a3f4f89cdd3b4376420a2c11,NewGunDataset5466_png.rf.b22f96c5a3f4f89cdd3b4376420a2c11.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset5466_png.rf.b22f96c5a3f4f89cdd3b4376420a2c11.jpg
train__NewGunDataset5482_png.jpg,train__NewGunDataset5482_png.txt,train,NewGunDataset5482_png.rf.1b1e07899a1dd188f4e483508e75b6ec,NewGunDataset5482_png.rf.1b1e07899a1dd188f4e483508e75b6ec.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset5482_png.rf.1b1e07899a1dd188f4e483508e75b6ec.jpg
train__NewGunDataset5484_png.jpg,train__NewGunDataset5484_png.txt,train,NewGunDataset5484_png.rf.af3afc80598a10a5df713e3e4ca2ae27,NewGunDataset5484_png.rf.af3afc80598a10a5df713e3e4ca2ae27.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/NewGunDataset5484_png.rf.af3afc80598a10a5df713e3e4ca2ae27.jpg
